longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_encode,median_house_value,ocean_proximity
-121.32,38.63,20,7003,438,3107,1315,3.0348,4,150500,INLAND
-121.31,38.62,31,3114,438,1121,456,6.244,4,240000,INLAND
-121.32,38.62,29,2430,438,1087,394,3.0864,4,177900,INLAND
-121.32,38.62,33,898,438,470,201,2.6897,4,148300,INLAND
-121.32,38.61,22,3902,438,1870,763,2.774,4,190200,INLAND
-121.31,38.61,17,992,438,316,159,6.6238,4,326700,INLAND
-121.3,38.64,20,5001,438,2330,830,4.0833,4,160000,INLAND
-121.31,38.64,19,5407,438,1927,804,4.6302,4,195400,INLAND
-121.32,38.64,19,8501,438,3576,1467,3.6523,4,158500,INLAND
-121.31,38.66,27,1713,438,761,295,5.2081,4,136400,INLAND
-121.31,38.66,26,1604,438,751,267,4.7381,4,140500,INLAND
-121.32,38.66,26,1149,438,500,194,5.078,4,163400,INLAND
-121.32,38.66,21,1276,438,501,205,3.95,4,143600,INLAND
-121.32,38.65,23,2628,438,1210,453,3.0952,4,157700,INLAND
-121.31,38.65,21,2759,438,1053,374,5.5,4,165700,INLAND
-121.3,38.66,21,3824,438,1818,600,3.712,4,139000,INLAND
-121.3,38.66,28,3391,438,1546,553,4.2188,4,139200,INLAND
-121.3,38.65,26,3192,438,1132,418,4.5278,4,144300,INLAND
-121.3,38.65,36,1665,438,846,306,3.5852,4,121600,INLAND
-121.21,38.66,15,6940,438,2829,990,5.4889,4,232300,INLAND
-121.21,38.65,14,3443,438,1413,505,5.6529,4,196000,INLAND
-121.24,38.64,13,4491,438,1657,667,5.259,4,249400,INLAND
-121.23,38.65,19,2926,438,1349,480,4.6437,4,212900,INLAND
-121.23,38.66,19,3243,438,1334,515,4.8088,4,169500,INLAND
-121.24,38.66,14,3335,438,1329,429,6.2082,4,250300,INLAND
-121.28,38.66,17,7741,438,3153,1331,3.7869,4,216100,INLAND
-121.25,38.66,26,3670,438,1616,550,5.02,4,169600,INLAND
-121.26,38.66,19,3170,438,1344,452,6.1183,4,221600,INLAND
-121.27,38.66,19,1891,438,678,255,6.1872,4,188700,INLAND
-121.27,38.66,15,2642,438,1032,475,4.1382,4,189800,INLAND
-121.25,38.64,21,2764,438,902,360,5.6864,4,258700,INLAND
-121.26,38.65,17,2655,438,991,384,4.6484,4,270600,INLAND
-121.27,38.65,25,2787,438,1247,522,2.9016,4,159800,INLAND
-121.27,38.64,22,1597,438,657,273,4.3098,4,213500,INLAND
-121.26,38.64,40,1098,438,415,160,4.8375,4,217400,INLAND
-121.27,38.65,33,1984,438,842,276,5.2949,4,173300,INLAND
-121.29,38.65,27,2744,438,1340,452,3.8816,4,147300,INLAND
-121.28,38.64,24,3459,438,1336,544,4.8661,4,186200,INLAND
-121.28,38.63,36,120,438,30,14,10.2264,4,350000,INLAND
-121.28,38.64,19,3574,438,1373,643,3.6298,4,242100,INLAND
-121.28,38.71,8,4053,438,2033,897,2.8973,4,117100,INLAND
-121.28,38.7,14,5827,438,2578,1038,3.0212,4,112900,INLAND
-121.28,38.71,35,3095,438,1550,576,3.575,4,113500,INLAND
-121.28,38.7,15,5828,438,2868,1037,3.7813,4,143200,INLAND
-121.28,38.68,14,11442,438,6068,2435,2.6016,4,121200,INLAND
-121.3,38.7,18,7334,438,3339,1271,3.235,4,124700,INLAND
-121.3,38.69,21,6575,438,3358,1098,4.0739,4,115400,INLAND
-121.32,38.69,11,13796,438,6000,2250,3.8776,4,124500,INLAND
-121.33,38.68,13,5826,438,2244,1219,1.9093,4,142900,INLAND
-121.3,38.71,17,5434,438,2755,1047,2.8226,4,99900,INLAND
-121.29,38.71,32,1875,438,1027,343,3.5769,4,103800,INLAND
-121.3,38.72,15,2514,438,1166,503,2.2813,4,131900,INLAND
-121.31,38.72,11,2306,438,1308,418,3.9506,4,122200,INLAND
-121.32,38.71,14,4594,438,2474,782,4.5245,4,127500,INLAND
-121.31,38.71,18,3998,438,2071,660,4.3836,4,102000,INLAND
-121.32,38.7,17,3214,438,1879,562,4.3643,4,124900,INLAND
-121.32,38.7,16,2966,438,1365,480,3.2444,4,118400,INLAND
-121.32,38.7,16,3592,438,1740,629,3.0703,4,126000,INLAND
-121.33,38.7,15,2226,438,1004,417,2.7868,4,117800,INLAND
-121.33,38.69,15,3137,438,1635,544,4.6923,4,122700,INLAND
-121.32,38.68,25,1252,438,587,217,3.5893,4,146400,INLAND
-121.32,38.67,10,3908,438,1898,798,2.8426,4,130600,INLAND
-121.32,38.67,21,3455,438,1605,704,3.1382,4,91600,INLAND
-121.31,38.67,26,1387,438,807,244,4.1563,4,135700,INLAND
-121.33,38.67,17,2683,438,1410,659,1.962,4,130200,INLAND
-121.33,38.66,17,2767,438,1275,568,2.5909,4,125400,INLAND
-121.31,38.67,27,1998,438,970,343,4.8224,4,115500,INLAND
-121.32,38.67,31,2532,438,1396,467,4.0417,4,114500,INLAND
-121.29,38.68,12,5098,438,2029,1065,3.5444,4,132500,INLAND
-121.3,38.69,13,2135,438,779,432,3.6995,4,134900,INLAND
-121.31,38.68,16,5179,438,2181,1151,2.1009,4,82500,INLAND
-121.31,38.68,22,1194,438,545,223,3.8603,4,134300,INLAND
-121.3,38.67,15,4018,438,2070,814,3.0733,4,119800,INLAND
-121.3,38.68,19,2655,438,1253,454,5.2817,4,140600,INLAND
-121.3,38.67,20,1234,438,649,211,4.8523,4,143000,INLAND
-121.3,38.66,32,2915,438,1292,454,3.3188,4,117100,INLAND
-121.3,38.67,23,2145,438,1022,349,4.2037,4,125400,INLAND
-121.27,38.7,16,3747,438,1817,590,4.6488,4,145300,INLAND
-121.27,38.69,16,3389,438,1674,568,4.4489,4,145600,INLAND
-121.26,38.68,4,3080,438,1195,683,2.7477,4,133000,INLAND
-121.24,38.7,13,3243,438,1585,480,5.7133,4,166800,INLAND
-121.25,38.7,16,3262,438,1794,543,4.2464,4,144400,INLAND
-121.26,38.69,17,3917,438,1809,564,5.2586,4,137000,INLAND
-121.25,38.69,17,3050,438,1490,489,4.5562,4,134500,INLAND
-121.25,38.69,24,1014,438,606,194,4.1607,4,112800,INLAND
-121.24,38.68,20,1402,438,676,236,3.7426,4,135500,INLAND
-121.25,38.68,15,1497,438,730,242,4.9688,4,135600,INLAND
-121.26,38.68,13,4256,438,1948,622,5.2051,4,167400,INLAND
-121.25,38.68,13,503,438,267,77,6.1943,4,276100,INLAND
-121.25,38.67,14,6155,438,2407,941,4.2262,4,244300,INLAND
-121.26,38.67,18,1830,438,905,361,4.2273,4,141800,INLAND
-121.27,38.67,16,3185,438,1550,802,2.5199,4,149000,INLAND
-121.26,38.66,8,1145,438,447,216,4.0781,4,124300,INLAND
-121.27,38.67,15,2116,438,866,519,2.7388,4,111600,INLAND
-121.27,38.67,15,1701,438,723,352,3.8906,4,128700,INLAND
-121.28,38.68,16,3467,438,1478,601,3.75,4,147300,INLAND
-121.28,38.67,23,1727,438,833,258,5.4797,4,160000,INLAND
-121.28,38.67,29,1087,438,430,174,4.3625,4,158800,INLAND
-121.29,38.68,20,1881,438,921,360,1.8589,4,144000,INLAND
-121.29,38.67,20,1992,438,889,346,3.6516,4,130500,INLAND
-121.25,38.72,15,6838,438,3166,926,5.2177,4,162700,INLAND
-121.27,38.71,16,4082,438,1912,652,4.4609,4,142900,INLAND
-121.25,38.71,14,3713,438,1845,635,4.3009,4,143400,INLAND
-121.26,38.7,9,7812,438,3275,1178,4.3826,4,146600,INLAND
-121.17,38.69,5,7138,438,2623,1139,5.6902,4,243200,INLAND
-121.19,38.71,11,4415,438,1520,627,3.2321,4,390800,INLAND
-121.18,38.69,7,7104,438,2772,920,6.3528,4,274500,INLAND
-121.2,38.7,28,2970,438,1379,463,4.3214,4,131700,INLAND
-121.2,38.69,26,3077,438,1603,595,2.7174,4,137500,INLAND
-121.22,38.68,10,6262,438,2954,1169,3.4506,4,139000,INLAND
-121.22,38.71,23,1843,438,818,276,4.4695,4,214700,INLAND
-121.23,38.71,18,4947,438,2227,675,4.8542,4,170500,INLAND
-121.23,38.69,19,5268,438,2357,849,3.9226,4,148700,INLAND
-121.23,38.67,27,5266,438,2432,948,3.8954,4,133000,INLAND
-121.24,38.67,28,3558,438,1742,581,4.0182,4,131700,INLAND
-121.2,38.68,9,2200,438,938,369,3.4896,4,143800,INLAND
-121.21,38.67,11,5500,438,2827,946,4.1071,4,145800,INLAND
-121.22,38.67,20,1412,438,700,227,4.05,4,130700,INLAND
-121.21,38.67,19,2987,438,1610,605,3.0533,4,112100,INLAND
-121.19,38.67,16,1754,438,773,277,4.817,4,147000,INLAND
-121.2,38.67,26,1546,438,773,299,2.9803,4,115400,INLAND
-121.2,38.67,10,3875,438,1632,593,4.6902,4,171000,INLAND
-121.19,38.66,26,1937,438,769,274,6.1185,4,179200,INLAND
-121.2,38.66,17,1605,438,732,241,5.47,4,204800,INLAND
-121.15,38.69,52,240,438,6675,29,6.1359,4,225000,INLAND
-121.17,38.71,15,3084,438,1040,562,2.5183,4,293300,INLAND
-121.17,38.68,37,1252,438,686,256,3,4,121900,INLAND
-121.18,38.67,42,2101,438,945,426,2.3333,4,116000,INLAND
-121.16,38.67,21,6198,438,2827,1179,3.7796,4,159000,INLAND
-121.15,38.68,6,9798,438,4583,1494,5.0159,4,189600,INLAND
-121.16,38.68,21,3517,438,1687,655,3.1161,4,131600,INLAND
-121.13,38.66,2,12360,438,4438,1470,6.2503,4,222500,INLAND
-121.13,38.55,8,530,438,398,96,4.2031,4,212500,INLAND
-121.06,38.51,6,6873,438,2354,931,6.8869,4,263100,INLAND
-121.13,38.47,16,2574,438,1041,428,3.6645,4,203400,INLAND
-121.24,38.63,4,11021,438,3857,1494,7.2582,4,273200,INLAND
-121.22,38.58,25,394,438,155,83,2.233,4,55000,INLAND
-121.28,38.55,35,7088,438,4885,1272,2.6981,4,112500,INLAND
-121.31,38.59,35,3295,438,1454,536,3.1711,4,101900,INLAND
-121.32,38.59,21,9774,438,4674,1712,3.6817,4,136100,INLAND
-121.32,38.59,24,4378,438,2149,812,2.5035,4,123700,INLAND
-121.29,38.61,17,13553,438,6544,2359,3.9727,4,132700,INLAND
-121.3,38.61,25,2707,438,1423,490,4.3235,4,116900,INLAND
-121.3,38.6,32,9534,438,4951,1710,3.3926,4,103400,INLAND
-121.27,38.62,13,2321,438,1066,497,2.7652,4,95600,INLAND
-121.28,38.61,22,2938,438,1501,561,2.7356,4,96100,INLAND
-121.28,38.61,23,2547,438,1235,469,2.4722,4,103300,INLAND
-121.29,38.61,26,1814,438,963,317,4.4519,4,110500,INLAND
-121.27,38.61,17,6663,438,2840,1299,2.9452,4,115600,INLAND
-121.28,38.6,25,1122,438,564,213,3.1654,4,111600,INLAND
-121.28,38.6,17,1671,438,848,351,3.1194,4,112500,INLAND
-121.29,38.6,29,1276,438,600,223,4.0938,4,109100,INLAND
-121.32,38.57,15,3369,438,1733,470,5.31,4,127500,INLAND
-121.33,38.56,17,3608,438,1694,666,3.311,4,109400,INLAND
-121.32,38.57,25,692,438,504,167,3.6897,4,101100,INLAND
-121.32,38.56,18,1169,438,614,192,4.5766,4,108700,INLAND
-121.32,38.54,13,4715,438,2420,1059,2.9693,4,104400,INLAND
-121.28,38.53,18,224,438,95,41,3.1042,4,165000,INLAND
-121.3,38.58,19,2653,438,1419,579,2.3787,4,91300,INLAND
-121.3,38.58,16,1537,438,1125,375,2.6471,4,90700,INLAND
-121.31,38.58,10,2421,438,962,497,2.5035,4,112500,INLAND
-121.31,38.57,9,2748,438,1663,565,3.5192,4,113300,INLAND
-121.31,38.57,22,1229,438,733,250,2.5,4,101600,INLAND
-121.33,38.57,17,1621,438,706,338,2.3684,4,150000,INLAND
-121.28,38.59,3,4188,438,2081,995,3.0481,4,92500,INLAND
-121.29,38.59,19,2460,438,1346,480,3.6563,4,95600,INLAND
-121.3,38.59,25,3002,438,1660,613,2.1116,4,89600,INLAND
-121.3,38.58,29,2748,438,1619,525,2.8966,4,92400,INLAND
-121.34,38.56,12,2975,438,1440,593,2.9896,4,118600,INLAND
-121.34,38.55,11,2838,438,1701,504,4.1447,4,114000,INLAND
-121.35,38.54,12,16239,438,8656,3234,3.5691,4,116300,INLAND
-121.37,38.56,19,6308,438,3012,1112,2.9464,4,113500,INLAND
-121.37,38.57,16,3895,438,1762,855,2.6635,4,135800,INLAND
-121.37,38.56,18,2129,438,815,347,2.7679,4,118000,INLAND
-121.36,38.57,26,1793,438,653,235,5.6485,4,129500,INLAND
-121.35,38.56,16,2629,438,1265,485,4.5066,4,140200,INLAND
-121.34,38.58,17,1605,438,748,262,5.0917,4,134100,INLAND
-121.34,38.57,14,5737,438,2731,983,4.4602,4,134500,INLAND
-121.35,38.55,18,4481,438,2211,775,3.9934,4,123300,INLAND
-121.35,38.55,22,2607,438,1216,407,5.0427,4,126900,INLAND
-121.36,38.55,33,1191,438,554,191,2.8021,4,118800,INLAND
-121.35,38.56,16,2278,438,1203,371,5.0622,4,132400,INLAND
-121.36,38.56,17,6225,438,3064,947,5.2881,4,138000,INLAND
-121.37,38.55,21,2713,438,1287,440,4.5815,4,125500,INLAND
-121.36,38.56,20,1232,438,667,288,1.8288,4,32500,INLAND
-121.37,38.56,27,1827,438,852,450,2.0901,4,52500,INLAND
-121.3,38.51,19,822,438,457,133,4.15,4,157500,INLAND
-121.35,38.51,29,2337,438,1054,352,4.2206,4,157700,INLAND
-121.4,38.47,4,20982,438,10329,3086,4.3658,4,130600,INLAND
-121.38,38.47,4,14418,438,6578,2140,4.5604,4,145900,INLAND
-121.39,38.43,3,2696,438,990,316,5.4445,4,237600,INLAND
-121.27,38.44,19,2780,438,1320,404,5.8831,4,209900,INLAND
-121.35,38.46,2,6992,438,2816,984,4.3879,4,144400,INLAND
-121.34,38.44,14,3205,438,1439,456,5.7452,4,240900,INLAND
-121.32,38.41,17,4401,438,1970,639,5.8239,4,247500,INLAND
-121.36,38.42,6,3254,438,1168,345,5.1811,4,188400,INLAND
-121.37,38.41,14,3727,438,1741,646,3.5625,4,125700,INLAND
-121.37,38.42,18,2643,438,1755,541,3.3281,4,91200,INLAND
-121.38,38.41,7,6091,438,2916,886,4.7557,4,150400,INLAND
-121.38,38.41,10,3425,438,1538,587,4.45,4,138700,INLAND
-121.38,38.4,15,4155,438,1722,616,4.8831,4,154400,INLAND
-121.37,38.39,15,1883,438,893,256,6.2575,4,143500,INLAND
-121.35,38.4,11,2322,438,1373,424,3.175,4,94400,INLAND
-121.36,38.4,18,4813,438,2333,843,4.175,4,144400,INLAND
-121.36,38.39,10,5121,438,2568,758,5.2447,4,148100,INLAND
-121.13,38.37,10,1034,438,478,155,7.0326,4,241100,INLAND
-121.2,38.36,14,2634,438,1402,432,3.8897,4,175700,INLAND
-121.22,38.4,14,2655,438,1277,422,4.6989,4,213800,INLAND
-121.22,38.43,20,2054,438,934,336,4.5368,4,219300,INLAND
-121.29,38.36,17,2193,438,1148,372,4.5272,4,191700,INLAND
-121.27,38.31,17,1144,438,626,178,4.4107,4,151600,INLAND
-121.1,38.33,14,1357,438,695,224,4.1974,4,157800,INLAND
-121.2,38.28,20,1732,438,999,305,3.9808,4,160200,INLAND
-121.26,38.27,20,1314,438,712,219,4.4125,4,144600,INLAND
-121.29,38.28,11,1554,438,793,233,4.8073,4,156700,INLAND
-121.35,38.28,17,2756,438,1986,530,3.2234,4,82000,INLAND
-121.33,38.28,14,980,438,659,183,4.4306,4,170100,INLAND
-121.31,38.28,16,1708,438,687,378,1.9485,4,155400,INLAND
-121.3,38.26,19,1403,438,901,290,3.215,4,104600,INLAND
-121.31,38.26,22,1768,438,1005,420,1.8846,4,88300,INLAND
-121.32,38.26,4,6125,438,3077,953,4.1179,4,134600,INLAND
-121.3,38.25,27,2475,438,1703,517,2.5727,4,86100,INLAND
-121.48,38.46,8,10505,438,6002,1694,4.0516,4,121200,INLAND
-121.42,38.47,11,5665,438,3422,1299,2.3343,4,97800,INLAND
-121.43,38.46,18,1378,438,818,262,4.0625,4,100300,INLAND
-121.43,38.47,21,1787,438,988,301,4.35,4,96200,INLAND
-121.44,38.47,16,1215,438,787,233,4.1597,4,95900,INLAND
-121.44,38.47,5,5666,438,3139,1131,3.3608,4,108900,INLAND
-121.44,38.46,10,4446,438,2499,884,3.5461,4,103600,INLAND
-121.44,38.43,3,39320,438,16305,5358,4.9516,4,153700,INLAND
-121.41,38.34,24,1605,438,1966,250,3.0833,4,162500,INLAND
-121.45,38.37,32,1441,438,629,249,4.4519,4,137500,INLAND
-121.5,38.34,36,1212,438,569,256,2.0048,4,72900,INLAND
-121.54,38.29,47,1396,438,630,218,2.8616,4,92500,INLAND
-121.56,38.26,43,1906,438,996,314,2.9744,4,136800,INLAND
-121.51,38.26,52,910,438,429,212,1.6458,4,52800,INLAND
-121.57,38.19,36,1395,438,700,244,2.4353,4,162500,INLAND
-121.7,38.1,19,4896,438,2150,905,3.3398,4,89700,INLAND
-121.29,36.9,17,3610,438,1734,559,5.8324,4,374200,INLAND
-121.37,36.89,21,2471,438,1753,451,4.025,4,293800,INLAND
-121.47,36.92,27,2049,438,1230,336,4.6477,4,265900,INLAND
-121.53,36.85,23,3359,438,1862,651,2.6719,4,193600,INLAND
-121.51,36.86,36,1019,438,602,169,2.625,4,210000,INLAND
-121.6,36.88,21,3416,438,1862,595,4.7813,3,241500,<1H OCEAN
-121.5,36.81,20,1345,438,731,217,4.2333,4,363300,INLAND
-121.45,36.86,11,1613,438,1617,342,3.1375,4,146200,INLAND
-121.42,36.86,41,440,438,389,94,2.6818,4,225000,INLAND
-121.41,36.85,11,1708,438,1474,372,2.8839,4,145900,INLAND
-121.4,36.85,50,2666,438,1768,555,2.6598,4,157300,INLAND
-121.4,36.84,52,1860,438,1215,367,2.9554,4,136500,INLAND
-121.4,36.84,40,2352,438,1430,535,3.0912,4,155300,INLAND
-121.41,36.84,23,1771,438,1105,338,3.7049,4,192200,INLAND
-121.4,36.86,36,1256,438,910,255,1.9405,4,145400,INLAND
-121.38,36.85,13,4115,438,2903,747,3.7316,4,192400,INLAND
-121.38,36.84,6,3769,438,2061,648,4.1875,4,217600,INLAND
-121.37,36.84,11,1996,438,1023,358,3.5714,4,243000,INLAND
-121.38,36.84,17,2625,438,1487,481,3.6354,4,221200,INLAND
-121.37,36.83,14,3658,438,1951,600,4.76,4,216000,INLAND
-121.4,36.83,11,3701,438,1749,654,3.067,4,207900,INLAND
-121.44,36.84,7,1644,438,1143,331,4.005,4,180400,INLAND
-121.42,36.85,7,1626,438,677,304,2.3125,4,170800,INLAND
-121.32,36.79,30,516,438,288,95,3.6333,4,202500,INLAND
-121.36,36.81,7,4609,438,1660,720,5.0871,4,290500,INLAND
-121.34,36.76,15,2638,438,1289,357,4.1528,4,336800,INLAND
-121.06,36.72,23,395,438,166,52,2.2132,4,100000,INLAND
-120.95,36.47,52,1691,438,618,239,3.2292,3,225000,<1H OCEAN
-117.75,34.01,4,22128,438,10450,3258,6.1287,3,289600,<1H OCEAN
-117.78,33.97,2,556,438,179,54,8.4411,3,500001,<1H OCEAN
-117.72,33.99,14,5622,438,3108,821,5.7763,4,206700,INLAND
-117.76,33.98,3,9662,438,2497,856,6.7172,3,292400,<1H OCEAN
-117.74,33.97,4,9755,438,4662,1583,5.6501,3,254900,<1H OCEAN
-117.72,33.97,16,13290,438,6931,2023,5.228,3,187800,<1H OCEAN
-117.71,33.97,10,10856,438,6474,2199,3.851,4,137200,INLAND
-117.7,33.92,4,8301,438,3941,1236,6.2141,3,252200,<1H OCEAN
-117.75,33.95,13,984,438,364,119,7.5839,3,426900,<1H OCEAN
-117.76,33.94,40,1092,438,457,190,5.1165,3,184200,<1H OCEAN
-117.69,34.09,28,1437,438,724,262,2.725,4,140200,INLAND
-117.7,34.08,10,1979,438,1117,389,3.7802,4,107300,INLAND
-117.7,34.09,25,1719,438,1098,324,3.625,4,121800,INLAND
-117.71,34.08,29,1276,438,1216,316,2.5972,4,134300,INLAND
-117.71,34.07,31,1840,438,1187,357,3.8875,4,129200,INLAND
-117.69,34.08,30,4255,438,2129,730,4.5185,4,142500,INLAND
-117.69,34.07,35,3222,438,1970,550,3.7083,4,131000,INLAND
-117.69,34.07,34,4055,438,2470,753,3.8586,4,136000,INLAND
-117.69,34.08,14,4136,438,2026,788,3.2344,4,128200,INLAND
-117.71,34.07,24,1948,438,1286,364,3.6,4,139300,INLAND
-117.7,34.08,33,4674,438,2769,784,4.1448,4,137300,INLAND
-117.7,34.07,33,1552,438,1326,303,3.7969,4,128400,INLAND
-117.69,34.06,29,873,438,649,198,2.7986,4,114400,INLAND
-117.69,34.06,25,1881,438,1337,417,2.5536,4,144000,INLAND
-117.7,34.06,25,2054,438,2271,564,2.3049,4,150000,INLAND
-117.7,34.06,7,732,438,431,132,2.9107,4,95300,INLAND
-117.71,34.06,27,2127,438,1970,534,1.4722,4,91300,INLAND
-117.68,34.05,25,1859,438,1070,374,2.5395,4,187500,INLAND
-117.69,34.05,10,1875,438,1055,363,4.3264,4,128900,INLAND
-117.7,34.05,24,2834,438,1815,471,4.7357,4,162500,INLAND
-117.71,34.06,16,1458,438,912,331,3.625,4,160400,INLAND
-117.71,34.05,20,2281,438,1545,481,2.5735,4,130500,INLAND
-117.72,34.05,31,2220,438,1662,472,2.7321,4,104300,INLAND
-117.72,34.05,8,1841,438,1243,394,4.0614,4,107000,INLAND
-117.69,34.04,5,4459,438,2028,881,4.0096,4,182600,INLAND
-117.7,34.04,13,5301,438,2870,984,3.5954,4,163000,INLAND
-117.71,34.04,20,1950,438,1054,312,4.625,4,222100,INLAND
-117.71,34.04,17,4098,438,1859,713,2.9811,4,231800,INLAND
-117.72,34.03,17,2902,438,1652,479,5.6029,4,161800,INLAND
-117.72,34.02,17,1781,438,860,256,6.5958,4,236800,INLAND
-117.73,34.01,36,2340,438,1213,388,4.125,4,213000,INLAND
-117.72,34,15,4363,438,2410,666,5.4824,4,179700,INLAND
-117.68,34,5,3761,438,2335,648,5.7338,4,225400,INLAND
-117.69,34,28,707,438,561,129,2.5781,4,111600,INLAND
-117.7,34,15,4905,438,2711,762,5.7021,4,193100,INLAND
-117.71,34.02,17,12689,438,7343,2230,3.6361,4,157700,INLAND
-117.71,34.03,11,3467,438,2163,676,3.4267,4,164400,INLAND
-117.67,34.03,20,8561,438,4861,1450,4.7056,4,165500,INLAND
-117.68,34.03,16,2859,438,1946,591,3.0396,4,124300,INLAND
-117.69,34.03,20,6374,438,3690,1350,3.4184,4,162500,INLAND
-117.68,34.01,20,7326,438,5718,1538,3.2073,4,123500,INLAND
-117.69,34.01,30,2598,438,2170,518,2.3,4,95600,INLAND
-117.68,34.15,24,1033,438,486,204,4.1719,4,213500,INLAND
-117.66,34.15,25,3430,438,1284,438,8.5282,4,360100,INLAND
-117.64,34.15,16,2896,438,1165,379,6.4559,4,392900,INLAND
-117.68,34.15,4,4082,438,1996,580,6.7813,4,286300,INLAND
-117.68,34.14,4,4791,438,1871,659,6.9532,4,277000,INLAND
-117.66,34.14,11,3628,438,1488,463,7.0844,4,325000,INLAND
-117.66,34.14,8,1692,438,857,251,6.9418,4,310500,INLAND
-117.66,34.15,20,2524,438,965,285,8.0103,4,395500,INLAND
-117.65,34.14,16,2196,438,949,289,8.6573,4,354000,INLAND
-117.69,34.13,8,2915,438,1271,354,7.9627,4,345400,INLAND
-117.67,34.13,10,2846,438,1221,355,7.7234,4,304100,INLAND
-117.66,34.13,17,3229,438,1289,407,6.3842,4,307100,INLAND
-117.67,34.12,15,3162,438,1145,473,5.3525,4,191700,INLAND
-117.66,34.13,19,3995,438,1523,509,6.075,4,254100,INLAND
-117.66,34.12,22,2272,438,933,305,8.8204,4,390500,INLAND
-117.65,34.14,9,3877,438,1815,490,8.4839,4,406700,INLAND
-117.65,34.13,24,2121,438,913,302,5.9328,4,255900,INLAND
-117.65,34.12,17,3006,438,1291,406,6.2083,4,242700,INLAND
-117.63,34.12,4,4323,438,1479,663,6.0758,4,226800,INLAND
-117.64,34.12,18,3605,438,1682,480,5.8407,4,202900,INLAND
-117.65,34.11,29,2927,438,1710,623,3.6219,4,176600,INLAND
-117.64,34.11,16,2129,438,932,379,2.5868,4,146900,INLAND
-117.63,34.11,30,2674,438,1404,456,4.2969,4,165600,INLAND
-117.69,34.11,16,2427,438,794,491,2.6929,4,119300,INLAND
-117.68,34.12,16,2181,438,1133,350,5.7214,4,259400,INLAND
-117.68,34.11,16,3190,438,1414,464,5.5292,4,208600,INLAND
-117.66,34.12,16,3853,438,1726,497,6.1195,4,251100,INLAND
-117.66,34.11,19,3445,438,1635,580,5.0681,4,230500,INLAND
-117.65,34.12,27,2298,438,1071,369,6.5587,4,239000,INLAND
-117.65,34.11,28,2788,438,1140,385,5.3368,4,233500,INLAND
-117.69,34.1,17,3759,438,1722,847,2.6074,4,137500,INLAND
-117.68,34.1,11,7392,438,3841,1621,2.8326,4,163000,INLAND
-117.67,34.1,28,1263,438,601,219,3.875,4,174000,INLAND
-117.67,34.1,19,2969,438,1326,573,4.3438,4,155700,INLAND
-117.65,34.1,19,1688,438,622,322,3.6,4,136400,INLAND
-117.66,34.1,37,1971,438,939,358,3.4634,4,145300,INLAND
-117.66,34.1,26,1855,438,1109,536,2.2429,4,150000,INLAND
-117.65,34.1,30,1461,438,1014,345,2.4667,4,106000,INLAND
-117.68,34.09,22,1547,438,773,316,2.9812,4,148800,INLAND
-117.67,34.09,17,4418,438,2417,1094,2.7266,4,101000,INLAND
-117.66,34.09,26,1151,438,593,188,3.6667,4,166300,INLAND
-117.66,34.09,20,2462,438,1117,458,3.2321,4,162500,INLAND
-117.66,34.09,23,1426,438,954,319,3.0357,4,151500,INLAND
-117.65,34.09,33,2446,438,1209,412,4.3958,4,145600,INLAND
-117.62,34.13,20,3216,438,1655,524,5.1261,4,158800,INLAND
-117.62,34.11,17,1869,438,831,262,6.148,4,243900,INLAND
-117.62,34.11,31,2561,438,1204,435,4.4637,4,192800,INLAND
-117.63,34.1,15,4799,438,2554,1057,2.6582,4,122800,INLAND
-117.63,34.09,8,3557,438,2251,765,2.6818,4,114100,INLAND
-117.64,34.09,34,2839,438,1822,631,3.05,4,121300,INLAND
-117.65,34.09,46,1214,438,701,294,2.7083,4,116300,INLAND
-117.65,34.1,44,1526,438,831,326,3.0284,4,115800,INLAND
-117.65,34.1,44,2808,438,1444,550,2.7159,4,139300,INLAND
-117.68,34.08,21,5662,438,3067,1055,3.3482,4,137300,INLAND
-117.68,34.08,28,2459,438,1230,498,3.0978,4,137200,INLAND
-117.67,34.07,29,1840,438,1278,368,3.5036,4,123400,INLAND
-117.68,34.07,24,2626,438,2204,647,1.7806,4,135000,INLAND
-117.68,34.07,32,1775,438,1067,302,4.0375,4,121300,INLAND
-117.65,34.08,35,2621,438,1074,391,4.7176,4,166400,INLAND
-117.65,34.08,38,2750,438,1410,483,3.3836,4,144900,INLAND
-117.66,34.07,37,2454,438,1165,504,2.9474,4,139600,INLAND
-117.66,34.06,24,4043,438,2174,859,2.2244,4,114900,INLAND
-117.66,34.07,36,2072,438,964,395,2.8702,4,137000,INLAND
-117.66,34.07,33,2081,438,1008,375,2.587,4,138100,INLAND
-117.66,34.08,36,1485,438,623,261,3.3036,4,141000,INLAND
-117.66,34.08,33,3659,438,1773,615,3.9227,4,157200,INLAND
